level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.7,0.8235294117647058,0.5,0.11499999999999999,0.11890307724513294,0.011428571428571399
baseline_b,0.615,0.7259786476868327,0.6776190476190476,0.030000000000000027,0.02135231316725983,0.18904761904761896
baseline,0.585,0.7046263345195729,0.4885714285714286,0.0,0.0,0.0
level0,0.6,0.7202797202797203,0.4505952380952381,0.015000000000000013,0.01565338576014741,-0.0379761904761905
level2,0.56,0.6857142857142857,0.4307142857142857,-0.02499999999999991,-0.018912048805287185,-0.057857142857142885
level5,0.58,0.7,0.5538095238095238,-0.0050000000000000044,-0.00462633451957295,0.06523809523809515
ensemble,0.535,0.6690391459074733,0.4477380952380952,-0.04999999999999993,-0.03558718861209964,-0.04083333333333339
source_ensemble,0.66,0.7914110429447853,0.5136904761904761,0.07500000000000007,0.08678470842521235,0.02511904761904754
oracle,0.74,0.8142857142857143,0.7636904761904761,0.15500000000000003,0.10965937976614137,0.27511904761904754
