repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.2808769948684227,0.4641486192609498,0.10476190476190475,0.9515357771592947,0.8245828958233635,3.731462972670912e-18,0.4571981382914393,0.5,0.5,0.5,0.5,0.8283141888785206,6.714776481379945e-17,0.5023265904487562,0.8955882302993707,0.6467192152486655,3.731462972670912e-18,37,421179,true
