repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.4292493054994469,0.28954844188819945,0.3618421052631579,0.4508363238230675,0.32671805105202756,1.8783589146515582e-05,0.7988104773368047,0.5,0.5,0.5,0.5,0.9884175470270045,0.30488788855340815,1.8783589146515582e-05,103,50000,true
