repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.13835109139563886,0.307933464527166,0.6888888888888889,0.8437445133755793,0.8264059346380641,0.042674496544639985,0.9061657127029963,0.5,0.5,0.5,0.5,0.43359942758616626,0.13864308994040708,0.5348801825789273,0.9807078314153613,0.31966525450880345,0.042674496544639985,5,421179,true
