repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.06406285610439517,0.18938663246767218,0.125,0.6169848045829555,0.24827732776733386,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.18938663246767218,0.0,1,50000,true
