repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.21876717552704852,0.19567327636062115,0.16666666666666666,0.598550927832583,0.7418415814710939,0.07535180660025668,0.8435910422371359,0.5,0.5,0.5,0.5,0.9068004481700014,0.15503887547380424,0.40880682361755666,0.9085925700491504,0.28064569195052147,0.07535180660025668,16,421179,true
