repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.15025386917343356,0.8107421904802322,0.15384615384615385,0.7551010101010102,0.5246913580246914,0.5,1.0,0.23456790123456783,0.41666666666666663,0.001002264113211525,0.0012141911874048495,0.6016574185280087,0.5,0.5,0.9001405984193677,0.9075382351875305,0.43044588265917616,6,421179,fast
