repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.12427309331576097,0.3207975406416982,0.3333333333333333,0.8601010101010101,0.6759518259518258,0.062348577010052704,0.6615513061834186,0.5,0.5,0.5,0.5,0.3870766676280345,0.0,0.38383838383838365,0.8757434976201319,0.3818526595582359,0.062348577010052704,4,421179,true
