repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.6768615700563584,0.8938176065683365,0.125,0.7239583333333334,0.5,0.5,0.5,0.5,0.5166666666666667,0.5,0.5,0.8761188613470674,1.000000238418579,0.5,947,25000,fast
