repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.3508114802540844,1.0000001788139343,0.029824561403508767,0.9228642625382399,0.11273365623297359,0.5,0.9056845374714418,0.2605889887371067,0.6367582322485733,0.5290393533349314,0.3266409592219297,0.891979541024746,0.5,0.5,0.999999946687985,1.000000238418579,0.3929285422392656,93,421179,fast
