level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.5555555555555556,0.0,0.5,0.11111111111111116,-0.6153846153846154,0.1694444444444444
baseline_b,0.5,0.12903225806451613,0.1861111111111111,0.05555555555555558,-0.4863523573200993,-0.14444444444444451
baseline,0.4444444444444444,0.6153846153846154,0.3305555555555556,0.0,0.0,0.0
level0,0.4074074074074074,0.5675675675675675,0.41041666666666665,-0.037037037037037035,-0.047817047817047875,0.07986111111111105
level2,0.4074074074074074,0.5675675675675675,0.41041666666666665,-0.037037037037037035,-0.047817047817047875,0.07986111111111105
level5,0.42592592592592593,0.5974025974025974,0.6027777777777779,-0.01851851851851849,-0.01798201798201804,0.27222222222222225
ensemble,0.4074074074074074,0.5789473684210527,0.5625,-0.037037037037037035,-0.036437246963562764,0.2319444444444444
source_ensemble,0.4074074074074074,0.5555555555555556,0.5743055555555556,-0.037037037037037035,-0.05982905982905984,0.24375000000000002
oracle,0.8148148148148148,0.8,0.8847222222222222,0.37037037037037035,0.18461538461538463,0.5541666666666666
