level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.3,0.0,0.5,-0.06,-0.3263157894736842,0.08136904761904756
baseline_b,0.615,0.6547085201793722,0.6776190476190476,0.255,0.328392730705688,0.25898809523809513
baseline,0.36,0.3263157894736842,0.41863095238095244,0.0,0.0,0.0
level0,0.32,0.19047619047619047,0.4505952380952381,-0.03999999999999998,-0.13583959899749376,0.03196428571428567
level2,0.42,0.46296296296296297,0.4429761904761905,0.06,0.13664717348927874,0.024345238095238086
level5,0.7,0.8235294117647058,0.48869047619047623,0.33999999999999997,0.4972136222910216,0.0700595238095238
ensemble,0.42,0.46296296296296297,0.4426190476190476,0.06,0.13664717348927874,0.023988095238095142
source_ensemble,0.7,0.8235294117647058,0.5,0.33999999999999997,0.4972136222910216,0.08136904761904756
oracle,0.755,0.8361204013377926,0.7636904761904761,0.395,0.5098046118641084,0.3450595238095237
