level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline,0.8645716040536391,0.6716306775874907,0.9193082489499345,0.0,0.0,0.0
level0,0.8741938785955574,0.7004630757981964,0.9288201669214775,0.00962227454191833,0.028832398210705712,0.009511917971543049
level1,0.86764254273723,0.6819188191881919,0.9209749656923536,0.0030709386835908736,0.010288141600701128,0.0016667167424191387
level2,0.8677449073600164,0.6839530332681018,0.9213701036706218,0.0031733033063773286,0.012322355680611019,0.0020618547206873172
oracle,0.8734773262360528,0.7030273906775588,0.9264786074658456,0.0089057221824137,0.031396713090068085,0.0071703585159111904
