repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.6083134526193943,1.0000001817941666,0.11666666666666667,0.9181879178661916,0.6754761681159198,0.3567236030803348,0.6512475872445205,0.09893731366734082,0.6245303345536913,0.3567236030803348,0.276722503457288,0.3011412259537872,0.5,0.5,0.9999999740189377,1.000000238418579,0.6177537859686223,2638,421179,fast
