fraction,seed,method,metric,value
0.005,3,uda_cal,auc,
0.005,3,uda_cal,accuracy,
0.005,3,target_only,auc,0.5701374357384588
0.005,3,target_only,accuracy,0.6912704045422285
0.005,3,target_only_cal,auc,0.5701374357384588
0.005,3,target_only_cal,accuracy,0.6912704045422285
0.005,3,vla,auc,0.5613126146374229
0.005,3,vla,accuracy,0.7118523775727467
0.005,3,vla_st,auc,0.559908548399597
0.005,3,vla_st,accuracy,0.7381121362668559
0.005,3,routed,auc,0.5613126146374229
0.005,3,routed,accuracy,0.7118523775727467
0.005,3,oracle,auc,0.8425275775659408
0.005,3,oracle,accuracy,0.7984386089425124
0.005,4,uda,auc,0.5338280503242141
0.005,4,uda,accuracy,0.5287437899219305
0.005,4,uda_cal,auc,
0.005,4,uda_cal,accuracy,
0.005,4,target_only,auc,0.6811594202898551
0.005,4,target_only,accuracy,0.631653655074521
0.005,4,target_only_cal,auc,0.6811594202898551
0.005,4,target_only_cal,accuracy,0.631653655074521
0.005,4,vla,auc,0.6009907256710326
0.005,4,vla,accuracy,0.6891412349183819
0.005,4,vla_st,auc,0.6236314552171329
0.005,4,vla_st,accuracy,0.7004968062455642
0.005,4,routed,auc,0.6009907256710326
0.005,4,routed,accuracy,0.6891412349183819
0.005,4,oracle,auc,0.8425275775659408
0.005,4,oracle,accuracy,0.7984386089425124
0.01,0,uda,auc,0.5338280503242141
0.01,0,uda,accuracy,0.5287437899219305
0.01,0,uda_cal,auc,
0.01,0,uda_cal,accuracy,
0.01,0,target_only,auc,0.7837518406572115
0.01,0,target_only,accuracy,0.7743080198722498
0.01,0,target_only_cal,auc,0.7837518406572115
0.01,0,target_only_cal,accuracy,0.7743080198722498
0.01,0,vla,auc,0.6513872742772999
0.01,0,vla,accuracy,0.7068843151171044
0.01,0,vla_st,auc,0.7839223436410138
0.01,0,vla_st,accuracy,0.7572746628814763
0.01,0,routed,auc,0.6513872742772999
0.01,0,routed,accuracy,0.7068843151171044
0.01,0,oracle,auc,0.8425275775659408
0.01,0,oracle,accuracy,0.7984386089425124
0.01,1,uda,auc,0.5338280503242141
0.01,1,uda,accuracy,0.5287437899219305
0.01,1,uda_cal,auc,
0.01,1,uda_cal,accuracy,
0.01,1,target_only,auc,0.6900255754475704
0.01,1,target_only,accuracy,0.7466288147622427
0.01,1,target_only_cal,auc,0.6900255754475704
0.01,1,target_only_cal,accuracy,0.7466288147622427
0.01,1,vla,auc,0.7354930377948279
0.01,1,vla,accuracy,0.7608232789212207
0.01,1,vla_st,auc,0.713034436435971
0.01,1,vla_st,accuracy,0.7643718949609652
0.01,1,routed,auc,0.7354930377948279
0.01,1,routed,accuracy,0.7608232789212207
0.01,1,oracle,auc,0.8425275775659408
0.01,1,oracle,accuracy,0.7984386089425124
0.01,2,uda,auc,0.5338280503242141
0.01,2,uda,accuracy,0.5287437899219305
0.01,2,uda_cal,auc,
0.01,2,uda_cal,accuracy,
0.01,2,target_only,auc,0.77159962799349
0.01,2,target_only,accuracy,0.7359829666430092
0.01,2,target_only_cal,auc,0.77159962799349
0.01,2,target_only_cal,accuracy,0.7359829666430092
0.01,2,vla,auc,0.6969438631842724
0.01,2,vla,accuracy,0.7083037615330021
0.01,2,vla_st,auc,0.7707019039499857
0.01,2,vla_st,accuracy,0.7444996451383961
0.01,2,routed,auc,0.6969438631842724
0.01,2,routed,accuracy,0.7083037615330021
0.01,2,oracle,auc,0.8425275775659408
0.01,2,oracle,accuracy,0.7984386089425124
0.01,3,uda,auc,0.5338280503242141
0.01,3,uda,accuracy,0.5287437899219305
0.01,3,uda_cal,auc,
0.01,3,uda_cal,accuracy,
0.01,3,target_only,auc,0.7650610969025291
0.01,3,target_only,accuracy,0.7679205110007097
0.01,3,target_only_cal,auc,0.7650610969025291
0.01,3,target_only_cal,accuracy,0.7679205110007097
0.01,3,vla,auc,0.7580136402387042
0.01,3,vla,accuracy,0.7700496806245565
0.01,3,vla_st,auc,0.7702317290552586
0.01,3,vla_st,accuracy,0.7707594038325053
0.01,3,routed,auc,0.7580136402387042
0.01,3,routed,accuracy,0.7700496806245565
0.01,3,oracle,auc,0.8425275775659408
0.01,3,oracle,accuracy,0.7984386089425124
0.01,4,uda,auc,0.5338280503242141
0.01,4,uda,accuracy,0.5287437899219305
0.01,4,uda_cal,auc,
0.01,4,uda_cal,accuracy,
0.01,4,target_only,auc,0.7275814410085509
0.01,4,target_only,accuracy,0.716820440028389
0.01,4,target_only_cal,auc,0.7275814410085509
0.01,4,target_only_cal,accuracy,0.716820440028389
0.01,4,vla,auc,0.6021829548683768
0.01,4,vla,accuracy,0.6990773598296665
0.01,4,vla_st,auc,0.6835671290914257
0.01,4,vla_st,accuracy,0.7359829666430092
0.01,4,routed,auc,0.6021829548683768
0.01,4,routed,accuracy,0.6990773598296665
0.01,4,oracle,auc,0.8425275775659408
0.01,4,oracle,accuracy,0.7984386089425124
0.05,0,uda,auc,0.5338280503242141
