repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.40614889845824703,0.8973080784082412,0.1111111111111111,0.5172289636112638,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9137215284426966,1.0,0.5,80,50000,fast
