repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.5615525889082054,0.8938176065683365,0.12946428571428573,0.7478787750254413,0.15476190476190477,0.5,0.860144568710212,0.045093923532874225,0.5123602158666497,0.12198627591946855,0.22782456102297016,0.8761188613470674,1.000000238418579,0.7716835483924459,947,200000,fast
