level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.3,0.0,0.5,-0.10000000000000003,-0.4782608695652174,0.09339285714285717
baseline_b,0.615,0.6547085201793722,0.6776190476190476,0.21499999999999997,0.1764476506141548,0.27101190476190473
baseline,0.4,0.4782608695652174,0.40660714285714283,0.0,0.0,0.0
level0,0.32,0.19047619047619047,0.4505952380952381,-0.08000000000000002,-0.28778467908902694,0.04398809523809527
level2,0.44,0.5,0.4300595238095238,0.03999999999999998,0.021739130434782594,0.023452380952380947
level5,0.3,0.0,0.5294047619047619,-0.10000000000000003,-0.4782608695652174,0.1227976190476191
ensemble,0.33,0.11842105263157894,0.47559523809523807,-0.07,-0.3598398169336385,0.06898809523809524
source_ensemble,0.7,0.8235294117647058,0.5,0.29999999999999993,0.34526854219948844,0.09339285714285717
oracle,0.755,0.8361204013377926,0.7636904761904761,0.355,0.35785953177257523,0.3570833333333333
