level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.6493506493506493,0.0,0.5,0.2857142857142857,-0.51,-0.032314814814814796
baseline_b,0.577922077922078,0.0,0.26546296296296296,0.2142857142857143,-0.51,-0.26685185185185184
baseline,0.36363636363636365,0.51,0.5323148148148148,0.0,0.0,0.0
level0,0.43506493506493504,0.445859872611465,0.4769444444444445,0.0714285714285714,-0.06414012738853503,-0.05537037037037029
level2,0.42207792207792205,0.4258064516129032,0.4767592592592592,0.058441558441558406,-0.0841935483870968,-0.05555555555555558
level5,0.564935064935065,0.49624060150375937,0.5874074074074074,0.2012987012987013,-0.013759398496240638,0.05509259259259258
ensemble,0.43506493506493504,0.43137254901960786,0.5866666666666667,0.0714285714285714,-0.07862745098039214,0.05435185185185187
source_ensemble,0.43506493506493504,0.5492227979274611,0.5944444444444444,0.0714285714285714,0.039222797927461084,0.062129629629629646
oracle,0.7597402597402597,0.6542056074766355,0.8285185185185185,0.39610389610389607,0.14420560747663547,0.29620370370370375
