,similarity
z_id_tables_licensed_stest_1,0.27004472415098
z_id_tables_licensed_inpatient_diagnoses2,0.17584356998958742
z_id_tables_licensed_test_data_166,0.05968345293995793
z_id_tables_licensed_cell_types,0.0554620765993382
z_whole_tables_licensed_boulders_triedLog,0.037246119186737967
z_real_time_tables_licensed_boulders_triedLog,0.03686000453991877
z_object_tables_licensed_HS.data,0.017165822751151246
z_object_tables_licensed_HS_11,0.01696731407727562
z_parent_tables_licensed_SampleSurveyResults-Grandbend,0.013342597039195936
Student_102,0.004889876830861203
