repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.5348352234499826,1.000000238418579,0.03571428571428571,0.7441837264777742,0.6104564458601538,0.5,0.5,0.5,0.5113333333333333,0.5,0.11178485191327862,1.0,1.000000238418579,0.5,224,25000,fast
