,similarity
openml_43896,0.45399919361516716
openml_43893,0.45399919361516716
openml_43894,0.45399919361516716
openml_46937,0.33490658147082886
openml_46935,0.31074946251437646
openml_1053,0.29287663300114297
openml_46979,0.29287663300114297
openml_451,0.29025690214348443
openml_46927,0.28632435530317846
openml_1050,0.285090122061356
openml_44608,0.284235636466962
openml_44611,0.284235636466962
openml_1049,0.284235636466962
openml_44612,0.284235636466962
openml_44609,0.284235636466962
openml_44610,0.284235636466962
openml_46911,0.28252984207463006
openml_1068,0.27864188528029143
openml_44232,0.2636637318164043
openml_46860,0.2579399414958778
openml_43905,0.255832743064032
openml_43895,0.2558327405144874
openml_43897,0.2558327405144874
openml_44632,0.25547721177914756
openml_44631,0.25547721177914756
openml_44630,0.25547721177914756
openml_44629,0.25547721177914756
openml_44628,0.25547721177914756
openml_1067,0.25547425134387586
openml_46874,0.25188940108909813
openml_1069,0.24852319546767665
openml_43892,0.24819274944567735
openml_46719,0.24732356468438038
openml_46371,0.24697405925807314
openml_45568,0.24451337055109057
openml_46280,0.24451337055109057
openml_42178,0.24451337055109057
openml_46925,0.24199620428980628
openml_42192,0.24099426918779945
openml_42193,0.24099426918779945
openml_46865,0.24072179791972903
openml_44162,0.23782024436638388
openml_44462,0.23782024436638388
openml_44461,0.23782024436638388
openml_44460,0.23782024436638388
openml_44459,0.23782024436638388
openml_44458,0.23782024436638388
openml_45039,0.2357358574668715
openml_990,0.23373594730162936
openml_46932,0.2323565891832242
openml_45554,0.23229550098268903
openml_45023,0.23073381280458763
openml_45026,0.23073381280458763
openml_46915,0.22891923475079004
openml_1056,0.22865922064651972
openml_46630,0.2259332462299582
openml_46565,0.2253819423686916
openml_46553,0.2253819423686916
openml_46563,0.2253819423686916
openml_46554,0.2253819423686916
openml_46864,0.2244488061295386
openml_46526,0.22167687053332805
openml_44762,0.22140954748498973
openml_44761,0.22140954748498973
openml_44760,0.22140954748498973
openml_44758,0.22140954748498973
openml_44759,0.22140954748498973
openml_46940,0.21911909060810122
openml_995,0.21652985876086553
openml_46809,0.21448474658581576
openml_45553,0.21369154853671415
openml_46938,0.2123359508312246
openml_44226,0.2107924947323169
openml_1063,0.21061748899135438
openml_44186,0.20944191409012264
openml_44467,0.20944191409012264
openml_44466,0.20944191409012264
openml_44465,0.20944191409012264
openml_44464,0.20944191409012264
openml_44463,0.20944191409012264
openml_44035,0.2094419139005351
openml_43947,0.2094419139005351
openml_44158,0.2094419139005351
openml_44185,0.2094419139005351
openml_43097,0.2087578023453299
openml_43098,0.2087578023453299
openml_40981,0.20662217027141958
openml_44487,0.20662217027141958
openml_44485,0.20662217027141958
openml_44484,0.20662217027141958
openml_44486,0.20662217027141958
openml_44483,0.20662217027141958
openml_46876,0.20598800744835233
openml_45686,0.2047024456388542
openml_45748,0.2042515604099547
openml_43255,0.2042515604099547
openml_311,0.2035967581351288
openml_44785,0.20315555368682714
openml_44786,0.20315555368682714
openml_44787,0.20315555368682714
openml_44783,0.20315555368682714
openml_44784,0.20315555368682714
openml_42638,0.20170118649249172
openml_40945,0.2008150252135946
openml_46947,0.20068101497809926
openml_45560,0.20068101497809926
openml_940,0.20062386209761135
openml_6332,0.195217413032717
openml_45707,0.195217413032717
openml_45706,0.195217413032717
openml_43607,0.19483930500295163
openml_46504,0.19416874211347665
openml_40705,0.19304443161673052
openml_44234,0.19296751048320476
openml_44225,0.19282339726129752
openml_44224,0.19282339726129752
openml_46369,0.19258854100519152
openml_45705,0.19250072094365414
openml_44661,0.1879750226405552
openml_42882,0.18571984524039756
openml_42883,0.18571984524039756
openml_40999,0.1840525785862286
openml_41005,0.1840010541436602
openml_44673,0.1837068855845383
openml_44438,0.18340824586790727
openml_44439,0.18340824586790727
openml_44442,0.18340824586790727
openml_44441,0.18340824586790727
openml_41007,0.18294753126244748
openml_993,0.18278577487892914
openml_44457,0.18242561199276242
openml_44454,0.18211541486997385
openml_44455,0.18192338807967615
openml_44456,0.18189384549655344
openml_44453,0.18181998903874663
openml_853,0.1810748557410054
openml_43976,0.17973829147604264
openml_44093,0.17973829147604264
openml_44078,0.17973829147604264
openml_46924,0.17927493716098616
openml_1024,0.17793656701823754
openml_930,0.17721875757272035
openml_470,0.1772150943620861
openml_1002,0.17481373458526317
openml_825,0.17477614391684965
openml_45557,0.17413172621599543
openml_1018,0.1735614327517041
openml_43922,0.1732553472175711
openml_43890,0.17054753003088677
openml_38,0.17023797697188783
openml_934,0.1701676690905856
openml_1014,0.17000343788365094
openml_40701,0.16835908072313388
openml_44658,0.16835650626995263
openml_44660,0.16835650626995263
openml_44662,0.16835650626995263
openml_44659,0.16835650626995263
openml_43904,0.16641837967856557
openml_761,0.1659962028637227
openml_44431,0.16552666540984987
openml_44430,0.16552666540984987
openml_44429,0.16552666540984987
openml_44428,0.16552666540984987
openml_44432,0.16552666540984987
openml_4534,0.16533641997134754
openml_44674,0.16533486921393573
openml_44675,0.16533486921393573
openml_44676,0.16533486921393573
openml_44677,0.16533486921393573
openml_46431,0.1649690600531954
openml_44034,0.16486522949730467
openml_43946,0.16486522949730467
openml_44157,0.16486522949730467
openml_44440,0.16486522949730467
openml_46517,0.16415553250189244
openml_44447,0.16412517205811067
openml_44446,0.16412517205811067
openml_44443,0.16412517205811067
openml_44444,0.16412517205811067
openml_44445,0.16412517205811067
openml_46868,0.16350302786760987
openml_24,0.16142259490563277
openml_44423,0.16119527510544007
openml_44424,0.16119527510544007
openml_44427,0.16119527510544007
openml_44426,0.16119527510544007
openml_46800,0.16034523828417538
openml_757,0.15919045394968104
openml_45037,0.15885831424535934
openml_847,0.15815049384315463
openml_40994,0.15741325885875224
openml_958,0.15740915702841846
openml_46952,0.15621894213581464
openml_46948,0.155624232277475
openml_44726,0.1548918680429662
openml_44727,0.1548918680429662
openml_44723,0.1548918680429662
openml_44724,0.1548918680429662
openml_44725,0.1548918680429662
openml_47048,0.15424133697592463
openml_47047,0.15424133697592463
openml_47046,0.15424133697592463
openml_47045,0.15424133697592463
openml_47044,0.15424133697592463
openml_47052,0.15424133697592463
openml_47051,0.15424133697592463
openml_47050,0.15424133697592463
openml_47049,0.15424133697592463
openml_44414,0.15414223808006886
openml_44415,0.15414223808006886
openml_44412,0.15414223808006886
openml_44416,0.15414223808006886
openml_44774,0.1538332414932032
openml_44773,0.1538332414932032
openml_44775,0.1538332414932032
openml_44776,0.1538332414932032
openml_44777,0.1538332414932032
openml_44115,0.15353077385496905
openml_44124,0.15353077385496905
openml_44392,0.15353077385496905
openml_44393,0.15353077385496905
openml_44394,0.15353077385496905
openml_44395,0.15353077385496905
openml_44396,0.15353077385496905
openml_45717,0.15308445784058217
openml_1037,0.15306080502984756
openml_1021,0.15184596194180044
openml_43595,0.15137968164948865
openml_44528,0.1506089590825791
openml_44529,0.1506089590825791
openml_44530,0.1506089590825791
openml_44531,0.1506089590825791
openml_44532,0.1506089590825791
openml_42493,0.1505232143408831
openml_41946,0.15037868276459387
openml_976,0.14971769120783193
openml_45059,0.14897050058268352
openml_770,0.14791384285398343
openml_45712,0.14781799471026913
openml_46298,0.1459552476727124
openml_40702,0.14581277935066997
openml_987,0.14464354739694124
openml_46483,0.1445631344855495
openml_44384,0.1444536842820841
openml_44385,0.1444536842820841
openml_44493,0.14383155863203817
openml_44494,0.14383155863203817
openml_44497,0.14383155863203817
openml_44496,0.14383155863203817
openml_44495,0.14383155863203817
openml_833,0.1435732012381097
openml_1016,0.14353670701797147
openml_839,0.1435089340335562
openml_44130,0.14265225873483747
openml_44425,0.14265225873483747
openml_46846,0.14180098797015386
openml_977,0.14179971500140115
openml_46667,0.14178461687650598
openml_44227,0.1410496792433565
openml_989,0.14092947161473893
openml_949,0.14087623293328594
openml_41945,0.14086588682245735
openml_1480,0.14086588682245735
openml_43949,0.14038068689901564
openml_44160,0.14038068689901564
openml_44037,0.14038068689901564
openml_44448,0.14038068689901564
openml_44449,0.14038068689901564
openml_44450,0.14038068689901564
openml_44451,0.14038068689901564
openml_44452,0.14038068689901564
openml_997,0.13974530230510743
openml_802,0.1395367205552657
openml_47151,0.13944770551183377
openml_47152,0.13944770551183377
openml_983,0.13926207637883925
openml_45558,0.1388919202094576
openml_947,0.1384530635567427
openml_950,0.13823670914812278
openml_951,0.13797708385777885
openml_1046,0.13614515602905863
openml_1000,0.13613120214085322
openml_44413,0.13559922170946626
openml_41160,0.13545078922455903
openml_1019,0.13533270801544112
openml_44084,0.13498775748436648
openml_43970,0.13498775748436648
openml_43958,0.13498775748436648
openml_40693,0.13469350987076076
openml_823,0.13384742231066957
openml_47150,0.13347699562147977
openml_994,0.13327460044350878
openml_40646,0.1328897103722925
openml_40647,0.1328897103722925
openml_45711,0.13278709945174316
openml_46758,0.13268645510019472
openml_1023,0.13268222978013483
openml_41434,0.1323230822605513
openml_42733,0.1323230822605513
openml_44763,0.1323180028789003
openml_44766,0.1323180028789003
openml_44767,0.1323180028789003
openml_44764,0.1323180028789003
openml_44765,0.1323180028789003
openml_45060,0.1316641307525742
openml_1494,0.13131474098201315
openml_44602,0.13131474098201315
openml_44601,0.13131474098201315
openml_44600,0.13131474098201315
openml_44599,0.13131474098201315
openml_44598,0.13131474098201315
openml_45578,0.13130450573225327
openml_44420,0.13010791850019468
openml_44417,0.13010791850019468
openml_44418,0.13010791850019468
openml_44419,0.13010791850019468
openml_44421,0.13010791850019468
openml_44422,0.13010791850019468
openml_42717,0.12993092143941162
openml_1220,0.12993092143941162
openml_45545,0.129520240420459
openml_40713,0.12940254572352078
openml_734,0.12892076865076169
openml_44261,0.12885774239403136
openml_43941,0.12885774239403136
openml_43942,0.12885774239403136
openml_44263,0.12885774239403136
openml_44268,0.12885774239403136
openml_44266,0.12885774239403136
openml_44259,0.12885774239403136
openml_44260,0.12885774239403136
openml_44258,0.12885774239403136
openml_44257,0.12885774239403136
openml_44264,0.12885774239403136
openml_44265,0.12885774239403136
openml_44262,0.12885774239403136
openml_46682,0.12848022327639874
openml_43901,0.127934552677662
openml_720,0.12789258976314274
openml_897,0.12756805908501526
openml_886,0.12708178194352027
openml_953,0.1266767867678192
openml_966,0.12659945392314673
openml_44122,0.12591066791148153
openml_43956,0.12591066791148153
openml_44082,0.12591066791148153
openml_44113,0.12591066791148153
openml_43968,0.12591066791148153
openml_44382,0.12591066791148153
openml_44383,0.12591066791148153
openml_44386,0.12591066791148153
openml_41805,0.1254718345868534
openml_1120,0.12528110498213527
openml_41862,0.1251957767454318
openml_735,0.12515725295003602
openml_41146,0.12497908118697483
openml_44678,0.12497908118697483
openml_44680,0.12497908118697483
openml_44681,0.12497908118697483
openml_44682,0.12497908118697483
openml_44679,0.12497908118697483
openml_44095,0.12460925985841356
openml_44,0.12460925985841356
openml_23381,0.12436836865140061
openml_722,0.12376665114321786
