level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.7606715119254785,0.0,0.5,0.5213430238509571,-0.3862228462872718,0.0
baseline_b,0.23932848807452145,0.3862228462872718,0.48622680816347585,0.0,0.0,-0.013773191836524146
baseline,0.23932848807452145,0.3862228462872718,0.5,0.0,0.0,0.0
level0,0.23932848807452145,0.3862228462872718,0.5,0.0,0.0,0.0
level2,0.23932848807452145,0.3862228462872718,0.5,0.0,0.0,0.0
level5,0.7606715119254785,0.0,0.5925174278008376,0.5213430238509571,-0.3862228462872718,0.0925174278008376
ensemble,0.7454191831303102,0.0304093567251462,0.5925174565800058,0.5060906950557887,-0.3558134895621256,0.09251745658000576
source_ensemble,0.23932848807452145,0.3862228462872718,0.4994569946559387,0.0,0.0,-0.0005430053440613203
oracle,0.8730678677449074,0.7026378896882494,0.9264249630964727,0.633739379670386,0.31641504340097754,0.4264249630964727
