repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.4437216081607776,1.000000238418579,0.12111801242236027,0.7824867346912806,0.4255112535979791,0.1257462162931788,0.46725307767136726,0.12568253064570345,0.6723383967906538,0.10706131841585845,0.18332911856404935,1.0,1.000000238418579,0.48910558777294755,224,200000,fast
