repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.2723453306485528,0.4668608109311684,0.3116883116883117,0.7189455672084397,0.2820014931570091,7.79354650008514e-20,0.7842736928190058,0.5,0.5,0.5,0.5,0.8973108445154434,0.5774834691896847,7.79354650008514e-20,22,100000,true
