repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.47043609500871525,1.000000238418579,0.11607142857142855,0.7828950764023594,0.3362588656177921,0.019742477532945956,0.378827022302034,0.1291555255938983,0.6849208853824239,0.024588561924589955,0.21166753387337975,1.0,1.000000238418579,0.4231379914136939,224,100000,fast
