repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.12427309331576097,0.3650359426109709,0.5555555555555556,0.9689583333333334,0.8334209320091673,0.0,0.5,0.5,0.5,0.5,0.5,0.5772579856998937,1.240627611033169e-16,0.7156196943972835,0.8255578137920021,0.513405882767517,0.0,4,421179,true
