table_id,proxy_col,direction,thresh_method,binarize_thresh,n_rows,positive_rate,kept,reason,proxy_quality
z_id_tables_licensed_Cear%C3%A1_3,CV,NEGATIVE,otsu,0.25,34.0,0.9117647058823529,False,extreme_pos_rate,
z_id_tables_licensed_Cear%C3%A1_4,CV,NEGATIVE,otsu,0.25,35.0,0.8857142857142857,False,concept_cap,
z_id_tables_licensed_Cear%C3%A1_5,CV,NEGATIVE,otsu,0.25,35.0,0.8857142857142857,False,duplicate,
z_id_tables_licensed_Cear%C3%A1_6,CV,NEGATIVE,otsu,0.25,35.0,0.8857142857142857,False,concept_cap,
z_id_tables_licensed_Cear%C3%A1_7,CV,NEGATIVE,otsu,0.25,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Cear%C3%A1_8,CV,NEGATIVE,otsu,0.25,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Cear%C3%A1_9,CV,NEGATIVE,otsu,0.25,36.0,0.9166666666666666,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_10,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,concept_cap,
z_id_tables_licensed_Corinthians_11,CV,NEGATIVE,otsu,0.25,42.0,0.8809523809523809,False,concept_cap,
z_id_tables_licensed_Corinthians_12,CV,NEGATIVE,otsu,0.25,44.0,0.8409090909090909,False,concept_cap,
z_id_tables_licensed_Corinthians_13,CV,NEGATIVE,otsu,0.25,44.0,0.8409090909090909,False,duplicate,
z_id_tables_licensed_Corinthians_14,CV,NEGATIVE,otsu,0.25,44.0,0.8409090909090909,False,concept_cap,
z_id_tables_licensed_Corinthians_15,CV,NEGATIVE,otsu,0.25,44.0,0.8863636363636364,False,duplicate,
z_id_tables_licensed_Corinthians_16,CV,NEGATIVE,otsu,0.25,44.0,0.8863636363636364,False,duplicate,
z_id_tables_licensed_Corinthians_17,CV,NEGATIVE,otsu,0.25,44.0,0.8863636363636364,False,duplicate,
z_id_tables_licensed_Corinthians_18,CV,NEGATIVE,otsu,0.25,44.0,0.8409090909090909,False,concept_cap,
z_id_tables_licensed_Corinthians_19,CV,NEGATIVE,otsu,0.25,45.0,0.8444444444444444,False,duplicate,
z_id_tables_licensed_Corinthians_20,CV,NEGATIVE,otsu,0.25,45.0,0.8444444444444444,False,duplicate,
z_id_tables_licensed_Corinthians_3,CV,NEGATIVE,otsu,0.25,37.0,0.9459459459459459,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_4,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_5,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_6,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_7,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_8,CV,NEGATIVE,otsu,0.25,39.0,0.9487179487179487,False,extreme_pos_rate,
z_id_tables_licensed_Corinthians_9,CV,NEGATIVE,otsu,0.25,40.0,0.925,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba,CV,NEGATIVE,otsu,0.25,38.0,0.9473684210526315,False,extreme_pos_rate,
z_id_tables_licensed_Coritiba_10,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,concept_cap,
z_id_tables_licensed_Coritiba_11,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,duplicate,
z_id_tables_licensed_Coritiba_12,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,duplicate,
z_id_tables_licensed_Coritiba_13,CV,NEGATIVE,otsu,0.25,40.0,0.9,False,duplicate,
