repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.5159382766805365,0.8973080784082412,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.9137215284426966,1.0,0.5,80,5000,fast
