,similarity
openml_41526,0.5085492353556695
openml_1547,0.49976414915063805
openml_1507,0.4989496752832245
openml_1489,0.49694435613098314
openml_44409,0.48248726531112823
openml_44408,0.48137393902532727
openml_44410,0.48128804446725115
openml_43973,0.4810944546605691
openml_44072,0.4810944546605691
openml_44127,0.4810944546605691
openml_44075,0.4810944546605691
openml_44087,0.4810944546605691
openml_44118,0.4810944546605691
openml_44407,0.4810127583471875
openml_44411,0.48050098989991885
openml_1462,0.4569766724383721
openml_44596,0.41237806407904753
openml_44594,0.41237806407904753
openml_44595,0.41237806407904753
openml_44597,0.41237806407904753
openml_44593,0.41237806407904753
openml_1464,0.41237806407904753
openml_44568,0.4117460426887152
openml_44569,0.4117460426887152
openml_44570,0.4117460426887152
openml_44571,0.4117460426887152
openml_44572,0.4117460426887152
openml_41156,0.41173777840127845
openml_41945,0.40932373051028953
openml_1480,0.40932373051028953
openml_1494,0.4061112749161829
openml_44602,0.4061112749161829
openml_44601,0.4061112749161829
openml_44600,0.4061112749161829
openml_44599,0.4061112749161829
openml_44598,0.4061112749161829
openml_1504,0.4055261477891694
openml_1510,0.4038972834620037
openml_23381,0.40091004268868297
openml_1471,0.3990957436232955
openml_41146,0.3958700426887174
openml_44678,0.3958700426887174
openml_44680,0.3958700426887174
openml_44681,0.3958700426887174
openml_44682,0.3958700426887174
openml_44679,0.3958700426887174
openml_44431,0.39587004268870957
openml_44430,0.39587004268870957
openml_44429,0.39587004268870957
openml_44428,0.39587004268870957
openml_44432,0.39587004268870957
openml_1496,0.3955635562022309
openml_41160,0.370506242688715
openml_1467,0.36973670935538466
openml_40900,0.3652965132769402
openml_44693,0.36528354268870494
openml_44694,0.36528354268870494
openml_44695,0.36528354268870494
openml_44696,0.36528354268870494
openml_44697,0.36528354268870494
openml_43949,0.3542453706565567
openml_44160,0.3542453706565567
openml_44037,0.3542453706565567
openml_44448,0.3542453706565567
openml_44449,0.3542453706565567
openml_44450,0.3542453706565567
openml_44451,0.3542453706565567
openml_44452,0.3542453706565567
openml_44186,0.2787239925149778
openml_44467,0.2787239925149778
openml_44466,0.2787239925149778
openml_44465,0.2787239925149778
openml_44464,0.2787239925149778
openml_44463,0.2787239925149778
openml_44035,0.27848135729121415
openml_43947,0.27848135729121415
openml_44158,0.27848135729121415
openml_44185,0.27848135729121415
openml_40648,0.26449029824156495
openml_40646,0.264411701410402
openml_40647,0.264411701410402
openml_40650,0.2526150395108909
openml_40649,0.2526150395108909
openml_979,0.2458703675148477
openml_47153,0.24374766036587914
openml_881,0.23701580611356363
openml_45604,0.2350821834695546
openml_727,0.23366622624319686
openml_901,0.2335491860147814
openml_44377,0.23347301697724115
openml_44378,0.23347301697724115
openml_44379,0.23347301697724115
openml_44380,0.23347301697724115
openml_44381,0.23347301697724115
openml_40690,0.23116822334291043
openml_311,0.21793623211524635
openml_43892,0.216145423550369
openml_722,0.21577193319295243
openml_1019,0.21451760954349003
openml_995,0.21136393700075054
openml_310,0.20803547458079627
openml_44122,0.20753226954750464
openml_43956,0.20753226954750464
openml_44082,0.20753226954750464
openml_44113,0.20753226954750464
openml_43968,0.20753226954750464
openml_44382,0.20753226954750464
openml_44383,0.20753226954750464
openml_44384,0.20753226954750464
openml_44385,0.20753226954750464
openml_44386,0.20753226954750464
openml_46930,0.20724594097933519
openml_920,0.2061927646316321
openml_866,0.2059339581806528
