repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.598565031549217,1.0000000685453414,0.2142857142857143,0.8978158416623663,0.7738085397689097,0.27546960465950315,0.46549581099675097,0.10815681816271838,0.5560043590270356,0.27692246438093077,0.14864266657153372,0.2903897708865885,0.5,0.5,0.9999999574337696,1.0000001192092896,0.6047647960592416,2325,421179,fast
