repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.29891561566673547,0.4866689773689872,0.53125,0.8906068222138595,0.7942856751323722,0.0,0.7541040455379573,0.5,0.5,0.5,0.5,0.5865679944040345,1.31598870431636e-16,0.3908806845500696,0.8709537125913482,0.6671060229345139,0.0,47,421179,true
