,similarity
modified_dataset,0.6671060229345139
z_id_tables_licensed_modified_dataset,0.6671060229345139
z_id_tables_licensed_sample_data_77,0.6354538685210414
test_3765,0.6334447086837773
z_id_tables_licensed_test_3765,0.6334447086837773
z_id_tables_licensed_test_3766,0.6334447086837773
z_id_tables_licensed_test_3767,0.6334447086837773
z_id_tables_licensed_test_3768,0.6334447086837773
z_id_tables_licensed_test_3769,0.6334447086837773
z_id_tables_licensed_test_3770,0.6334447086837773
z_id_tables_licensed_titanic,0.6187580910407445
respir_7,0.4577446867790326
z_id_tables_licensed_respir,0.4577446867790326
z_id_tables_licensed_respir_7,0.4577446867790326
titanic_test_5,0.43747324870445997
z_id_tables_licensed_titanic_test_5,0.43747324870445997
z_object_tables_licensed_config-mu-st-branch,0.41190847223386584
z_object_tables_licensed_lang-mu-st-branch,0.39800562373307624
z_id_tables_licensed_DotaPlayer_101114880_Matches,0.3840012979528155
z_time_slot_tables_licensed_DotaPlayer_101114880_Matches,0.3840012979528155
z_data_rate_tables_licensed_horse-colic_11,0.3839475528298283
z_data_rate_tables_licensed_horse-colic_13,0.3839475528298283
z_data_rate_tables_licensed_horse-colic_14,0.3839475528298283
z_respiratory_rate_tables_licensed_horse-colic-test_1,0.37977688287492495
z_respiratory_rate_tables_licensed_horse-colic-test_2,0.37977688287492495
z_respiratory_rate_tables_licensed_horse-colic-test_3,0.37977688287492495
z_object_tables_licensed_io-mu-st-branch,0.37812164094999434
z_data_rate_tables_licensed_horse_colic_3,0.3681581290748688
z_parent_tables_licensed_test_data_time,0.3538248663606552
z_time_interval_tables_licensed_test_data_time,0.3538248663606552
z_respiratory_rate_tables_licensed_dataSet-horse-colic-Knime,0.3495138982111097
z_growth_rate_tables_licensed_New%20Zealand,0.3492378418306676
z_growth_rate_tables_licensed_New%20Zealand_1,0.3485136868033717
z_growth_rate_tables_licensed_Finland_4,0.34623835879147047
z_growth_rate_tables_licensed_Taiwan_2,0.3455882650737844
z_growth_rate_tables_licensed_Iceland_3,0.3454405111859133
z_data_rate_tables_licensed_preprocess,0.3429798271083699
z_respiratory_rate_tables_licensed_preprocess,0.3429798271083699
z_growth_rate_tables_licensed_2020-03-17_2,0.34097455589541553
z_growth_rate_tables_licensed_2020-03-16,0.3398676098309733
z_growth_rate_tables_licensed_2020-03-16_2,0.3398676098309733
z_growth_rate_tables_licensed_2020-03-16_3,0.3398676098309733
z_parent_tables_licensed_data_466,0.3397978720618335
z_growth_rate_tables_licensed_Nepal_2,0.33686612521083975
z_time_slot_tables_licensed_DotaPlayer_242945773_Matches,0.33421808264568725
z_time_slot_tables_licensed_DotaPlayer_217906387_Matches,0.33330060042324333
z_time_slot_tables_licensed_DotaPlayer_102528150_Matches,0.33303939088213824
z_time_slot_tables_licensed_DotaPlayer_116885013_Matches,0.3325557685027799
z_growth_rate_tables_licensed_Diamond%20Princess%20Cruise%20Ship,0.33186416331189905
z_time_slot_tables_licensed_DotaPlayer_208642321_Matches,0.3311135776196087
z_time_slot_tables_licensed_DotaPlayer_206144913_Matches,0.3304793795337739
z_time_slot_tables_licensed_DotaPlayer_94036444_Matches,0.3304497430892405
z_time_slot_tables_licensed_DotaPlayer_89399750_Matches,0.3304467940886721
z_time_slot_tables_licensed_DotaPlayer_89296893_Matches,0.33011562966058333
z_time_slot_tables_licensed_DotaPlayer_104890595_Matches,0.3300959673623458
z_growth_rate_tables_licensed_Mozambique,0.32932781005547956
z_time_slot_tables_licensed_DotaPlayer_100829013_Matches,0.32931772557471095
z_id_tables_licensed_DotaPlayer_36707044_Matches,0.3293169044007311
z_id_tables_licensed_DotaPlayer_36707044_Matches_1,0.3293169044007311
z_time_slot_tables_licensed_DotaPlayer_36707044_Matches,0.3293169044007311
z_time_slot_tables_licensed_DotaPlayer_114316960_Matches,0.3291664985022312
z_growth_rate_tables_licensed_Latvia_1,0.32520065290450556
z_growth_rate_tables_licensed_Ethiopia_1,0.32509388524322846
z_half_life_tables_licensed_metal,0.3249773272535643
z_growth_rate_tables_licensed_Ethiopia,0.3248542527807751
z_growth_rate_tables_licensed_Senegal_1,0.3245829257214026
z_id_tables_licensed_ShapefileAddingIndonesia,0.32434488770490033
z_id_tables_licensed_ShapefileAddingIndonesia_2,0.32434488770490033
z_growth_rate_tables_licensed_2020-03-24_3,0.3239081390586945
z_growth_rate_tables_licensed_2020-03-24_4,0.3239081390586945
z_growth_rate_tables_licensed_2020-03-24_5,0.3239081390586945
z_growth_rate_tables_licensed_Senegal_2,0.32388893592310186
z_incubation_period_tables_licensed_02092020_3K_360d_ATST045015_1_infections,0.3236999334099041
z_growth_rate_tables_licensed_Myanmar_1,0.3235876985930702
z_growth_rate_tables_licensed_2020-03-23_3,0.32349791036166986
z_incubation_period_tables_licensed_31082020_5K_360d_Gov28dAIAT030T05601_1_infections,0.3234891350017544
z_incubation_period_tables_licensed_31082020_5K_360d_Gov28dAIAT030T05601_0_infections,0.3234686974829587
z_growth_rate_tables_licensed_2020-03-25_3,0.32343274484616163
z_growth_rate_tables_licensed_2020-03-25_4,0.32343274484616163
z_growth_rate_tables_licensed_2020-03-25_5,0.32343274484616163
z_incubation_period_tables_licensed_31082020_3K_360d_Gov00dAIAT030T0903_2_infections,0.32339952434241953
z_growth_rate_tables_licensed_Uruguay,0.32334747672417163
z_incubation_period_tables_licensed_02092020_5K_360d_ATST045015_2_infections,0.32327130095995654
z_incubation_period_tables_licensed_31082020_5K_360d_Gov00dAIAT030T0903_2_infections,0.32327130095995654
z_incubation_period_tables_licensed_31082020_5K_360d_Gov00dAIAT030T0102_1_infections,0.32325113679900475
z_incubation_period_tables_licensed_02092020_5K_360d_ATST04501B_0_infections,0.32321176867524165
z_dwarf_tables_licensed_epidemic,0.32298880243768036
z_growth_rate_tables_licensed_Kenya,0.32272974417209394
z_growth_rate_tables_licensed_Qatar_1,0.3226839866029752
z_growth_rate_tables_licensed_2020-03-22,0.3226774529676206
z_growth_rate_tables_licensed_2020-03-26,0.32240717310360006
z_growth_rate_tables_licensed_2020-03-26_2,0.32240717310360006
z_growth_rate_tables_licensed_2020-03-26_3,0.32240717310360006
z_incubation_period_tables_licensed_31082020_3K_360d_Opt_0_infections,0.32223543920591663
z_growth_rate_tables_licensed_Kenya_2,0.3220815119429119
z_growth_rate_tables_licensed_Zimbabwe_1,0.3218031533974396
z_incubation_period_tables_licensed_31082020_3K_360d_Gov00dAIAT040T0102_2_infections,0.32158455289303334
z_incubation_period_tables_licensed_31082020_3K_360d_Gov14dAIAT030T05601_1_infections,0.32157184026973484
z_growth_rate_tables_licensed_2020-03-21,0.32124165252803444
z_growth_rate_tables_licensed_2020-03-21_2,0.32124165252803444
z_growth_rate_tables_licensed_2020-03-21_3,0.32124165252803444
z_growth_rate_tables_licensed_Finland_1,0.32118543154741214
z_growth_rate_tables_licensed_Lithuania_1,0.32118543154741214
z_growth_rate_tables_licensed_Ghana,0.3211854262143367
z_growth_rate_tables_licensed_Paraguay,0.3211854262143367
z_growth_rate_tables_licensed_Zimbabwe_2,0.3211777999528169
z_growth_rate_tables_licensed_2020-03-27,0.3211764870125262
z_growth_rate_tables_licensed_2020-03-27_2,0.3211764870125262
z_growth_rate_tables_licensed_2020-03-27_3,0.3211764870125262
z_growth_rate_tables_licensed_Greece_2,0.3208765679507322
z_growth_rate_tables_licensed_Greece_4,0.3208765679507322
z_growth_rate_tables_licensed_Latvia_2,0.3208765679507322
z_growth_rate_tables_licensed_Norway_4,0.3208765679507322
z_growth_rate_tables_licensed_Slovenia_2,0.3208765679507322
z_growth_rate_tables_licensed_Slovenia_4,0.3208765679507322
z_growth_rate_tables_licensed_Caribbean%20Netherlands,0.32087656262278524
z_growth_rate_tables_licensed_Iceland_2,0.32087656262278524
z_growth_rate_tables_licensed_Kazakhstan_1,0.32087656262278524
z_growth_rate_tables_licensed_Malta_2,0.32087656262278524
z_growth_rate_tables_licensed_Panama,0.32087656262278524
z_growth_rate_tables_licensed_Tunisia_2,0.32087656262278524
z_growth_rate_tables_licensed_Myanmar_2,0.3206300957163957
z_growth_rate_tables_licensed_Zimbabwe_4,0.3206300957163957
z_growth_rate_tables_licensed_Finland_2,0.3205753306156987
z_growth_rate_tables_licensed_Ghana_1,0.3205753252927536
z_growth_rate_tables_licensed_Paraguay_1,0.3205753252927536
z_growth_rate_tables_licensed_Croatia_1,0.3205677043540523
z_growth_rate_tables_licensed_Greece_1,0.3205677043540523
z_growth_rate_tables_licensed_Costa%20Rica,0.3205676990312338
z_growth_rate_tables_licensed_Tunisia_1,0.3205676990312338
z_growth_rate_tables_licensed_Belize_1,0.32050592920682436
z_growth_rate_tables_licensed_Benin,0.32050592920682436
z_growth_rate_tables_licensed_Kyrgyzstan,0.32043019925742194
z_growth_rate_tables_licensed_Uruguay_1,0.3203836341297683
z_growth_rate_tables_licensed_2020-03-28,0.3203560296184769
z_growth_rate_tables_licensed_2020-03-28_3,0.3203560296184769
z_growth_rate_tables_licensed_2020-03-28_4,0.3203560296184769
z_growth_rate_tables_licensed_Chad_2,0.3203440246794557
