repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.42540860109045564,0.9111297458410264,0.06499999999999999,0.44750187168920286,0.22865930133897566,0.17906666442685507,0.4587536846237057,0.961374154503382,1.0,0.1610049343387219,3.7236445133703445e-14,0.5662578942011697,0.5,0.5,0.9592234761487382,1.0000001192092896,0.0890950489452103,246,421179,fast
