repurpose_yield,discovery_quality,alignment_density,label_shift,feature_overlap,pas_score,spa_score,cslp_score,lcc_score,pas_loose_score,pca_pas_score,zscore_copas_score,npas_score,tsc_score,source_consistency,top1_score,overall,n_sources,n_lake_tables,mode
0.20377537726379907,0.349770001506354,0.10144927536231885,0.9657919424126321,0.6833694275073585,6.63894778256647e-19,0.6714085538693082,0.5,0.5,0.5,0.5,0.2740169757343468,3.058325898606634e-18,1.0,0.8584291903724461,0.5503657083787902,6.63894778256647e-19,13,421179,true
