level,accuracy,f1,auc,accuracy_delta,f1_delta,auc_delta
baseline_a,0.7606715119254785,0.0,0.5,0.5212406592281708,-0.3862547497108872,-0.06988203649221536
baseline_b,0.7120483161019552,0.03432887058015791,0.6259387620744439,0.4726174634046474,-0.35192587913072926,0.05605672558222852
baseline,0.23943085269730782,0.3862547497108872,0.5698820364922154,0.0,0.0,0.0
level0,0.23943085269730782,0.3862547497108872,0.43986543897037805,0.0,0.0,-0.1300165975218373
level2,0.24014740505681237,0.38647822134060666,0.6503441297806947,0.0007165523595045464,0.00022347162971947387,0.08046209328847931
level5,0.2558091923431262,0.3794810515534312,0.3858098728432747,0.01637833964581839,-0.006773698157455987,-0.18407216364894063
ensemble,0.240045040434026,0.38644628099173556,0.3970124230459434,0.0006141877367181747,0.00019153128084836712,-0.17286961344627194
source_ensemble,0.3011567202374859,0.38567443534599116,0.49900481636645977,0.061725867540178087,-0.0005803143648960285,-0.07087722012575559
oracle,0.8730678677449074,0.7026378896882494,0.9264249630964727,0.6336370150475996,0.31638313997736217,0.35654292660425735
