fraction,seed,method,metric,value
0.005,2,target_only_cal,accuracy,0.8160507728529021
0.005,2,vla,auc,0.851611731263812
0.005,2,vla,accuracy,0.8136963865288156
0.005,2,vla_st,auc,0.8319494006968473
0.005,2,vla_st,accuracy,0.8103183539768656
0.005,2,routed,auc,0.851611731263812
0.005,2,routed,accuracy,0.8136963865288156
0.005,2,oracle,auc,0.9264249630964727
0.005,2,oracle,accuracy,0.8730678677449074
0.005,3,uda,auc,0.7667515191659475
0.005,3,uda,accuracy,0.7822704473334016
0.005,3,uda_cal,auc,0.7667515191659475
0.005,3,uda_cal,accuracy,0.7822704473334016
0.005,3,target_only,auc,0.8424771081863034
0.005,3,target_only,accuracy,0.8037670181185382
0.005,3,target_only_cal,auc,0.8424771081863034
0.005,3,target_only_cal,accuracy,0.8037670181185382
0.005,3,vla,auc,0.850450865959413
0.005,3,vla,accuracy,0.8049953935919746
0.005,3,vla_st,auc,0.8478674751540808
0.005,3,vla_st,accuracy,0.8043812058552564
0.005,3,routed,auc,0.850450865959413
0.005,3,routed,accuracy,0.8049953935919746
0.005,3,oracle,auc,0.9264249630964727
0.005,3,oracle,accuracy,0.8730678677449074
0.005,4,uda,auc,0.7667515191659475
0.005,4,uda,accuracy,0.7822704473334016
0.005,4,uda_cal,auc,0.7667515191659475
0.005,4,uda_cal,accuracy,0.7822704473334016
0.005,4,target_only,auc,0.838074269593347
0.005,4,target_only,accuracy,0.8047906643464019
0.005,4,target_only_cal,auc,0.838074269593347
0.005,4,target_only_cal,accuracy,0.8047906643464019
0.005,4,vla,auc,0.8513677702556707
0.005,4,vla,accuracy,0.8160507728529021
0.005,4,vla_st,auc,0.8642558299975399
0.005,4,vla_st,accuracy,0.8175862421946976
0.005,4,routed,auc,0.8513677702556707
0.005,4,routed,accuracy,0.8160507728529021
0.005,4,oracle,auc,0.9264249630964727
0.005,4,oracle,accuracy,0.8730678677449074
0.01,0,uda,auc,0.7667515191659475
0.01,0,uda,accuracy,0.7822704473334016
0.01,0,uda_cal,auc,0.7667515191659475
0.01,0,uda_cal,accuracy,0.7822704473334016
